일시,지점,일최저체감온도,일최고기온,일평균기온,일최저기온,일평균상대습도,일평균풍속,일최대풍속,한파특보,한파영향예보,동파가능지수3h
2021-01-28,영광군(252),-11.2,6.6,-0.1,-4.2,68.3,3.3,7.6,X, ,낮음
2021-01-28,김해시(253),-11.4,11.7,2.9,-3.7,52.5,3.2,10.3,X, ,낮음
2021-01-28,순창군(254),-12.4,6,-0.8,-5.5,80,2.9,8.8,X, ,낮음
2021-01-28,양산시(257),-8.9,12,3.5,-2.5,57.9,3.5,9.4,X, ,낮음
2021-01-28,강진군(259),-11.2,8.8,1.1,-3.6,68.1,3.9,9.2,X, ,낮음
2021-01-28,장흥(260),-10.8,8.5,0.3,-3.5,73.9,2.8,7.2,X, ,낮음
2021-01-28,해남(261),-10.6,8.6,-0.2,-4.3,77,3.2,9,X, ,낮음
2021-01-28,고흥(262),-9.4,9.2,0.7,-3.3,67.9,2.6,7.8,X, ,낮음
2021-01-28,의령군(263),-10.7,13.4,1.7,-2.8,54.9,3.9,12.5,X, ,낮음
2021-01-28,함양군(264),-13.5,7.8,-0.7,-5.3,67.1,3.4,8,X, ,낮음
2021-01-28,진도군ASOS(268),-10.4,9.9,1.5,-3,73.1,4,9.3,X, ,낮음
2021-01-28,봉화(271),-16.7,4.1,-3.6,-8.3,63.3,2.2,7,주의보, ,낮음
2021-01-28,영주(272),-18.4,3.9,-3,-8.1,63.3,4.4,11.9,주의보, ,낮음
2021-01-28,문경(273),-16.4,5.5,-2.5,-8.1,59.3,3.1,8.2,주의보, ,낮음
2021-01-28,청송군(276),-17.6,7.8,-2.2,-7.7,58.8,3.8,9.5,주의보, ,낮음
2021-01-28,영덕(277),-14.4,10.4,0.9,-5.4,48.8,5.1,13.1,주의보, ,낮음
2021-01-28,의성(278),-13.6,8.8,-1.3,-5.9,63.9,2.8,8.1,주의보, ,낮음
2021-01-28,구미(279),-11,9.8,0.1,-4.9,55.3,2.1,5.3,X, ,낮음
2021-01-28,영천(281),-13.3,10.3,0.3,-5,66.3,3.2,9.1,X, ,낮음
2021-01-28,경주시(283),-13.5,11.3,1.4,-4.1,58.9,4.9,12.3,X, ,낮음
2021-01-28,거창(284),-13.4,9,-0.7,-5.9,61.3,2.8,8,X, ,낮음
2021-01-28,합천(285),-10.2,10.1,1.1,-3.8,61.9,1.9,5.8,X, ,낮음
2021-01-28,밀양(288),-9.1,11.3,2,-3.4,52.1,2.3,8.6,X, ,낮음
2021-01-28,산청(289),-15,8.6,-0.4,-5.7,64.5,4.8,11.6,X, ,낮음
2021-01-28,거제(294),-8.3,10.8,3.7,-2.2,56.1,2.3,6,X, ,낮음
2021-01-28,남해(295),-9.8,9.8,2.6,-2.6,57.4,3.2,8.8,X, ,낮음
2021-01-28,부천(433),-14.7,1.9,-2.2,-9,,1.6,4,주의보, ,낮음
2021-01-28,안양(434),-18.9,2.1,-1.6,-8.5,,4.3,11,주의보, ,낮음
2021-01-28,광명(437),-17.7,2.8,-1.8,-8.8,,3.3,7.2,주의보, ,낮음
2021-01-28,군포(438),-17.6,2.4,-2.3,-9.1,,2.3,8.2,주의보, ,낮음
2021-01-28,김포(441),-18,1.6,-2.5,-9.2,,3.2,8.8,주의보, ,낮음
2021-01-28,하남(444),-13.9,1.8,-3,-9,,1.4,3.6,주의보, ,낮음
2021-01-28,의왕(445),-17.6,0.5,-3.7,-9.8,,2.4,6,주의보, ,낮음
2021-01-28,포천(504),-19.1,0.6,-4.4,-10.8,62,3.5,7.8,주의보, ,낮음
2021-01-28,가평조종(505),-18,0.3,-4.9,-10.8,64,2.4,9,주의보, ,낮음
2021-01-28,안성(516),-17,1.7,-3.2,-8.2,65,4.3,10.7,X, ,낮음
2021-01-28,간성(517),-14.8,6.5,-0.9,-6.9,45,2.8,6.8,주의보, ,낮음
2021-01-28,평창(526),-17.3,2.3,-4.7,-10.6,58,2.2,6.8,경보, ,낮음
2021-01-28,의정부(532),-17.7,1.5,-3.4,-10.5,54,2.6,6.9,주의보, ,낮음
2021-01-28,횡성(536),-15.3,1.8,-3.5,-8.7,68,2.4,6.8,경보, ,낮음
2021-01-28,고양(540),-17.8,2.4,-3.2,-10.1,47,3.4,7.7,주의보, ,낮음
2021-01-28,남양주(541),-17.3,2.8,-2.6,-8.7,53,3.1,8.6,주의보, ,낮음
2021-01-28,안산(545),-16.7,3.6,-2.8,-8.3,63,2.7,6.8,X, ,낮음
2021-01-28,경기광주(546),-16,2.2,-3.2,-10.1,52,2,5.4,주의보, ,낮음
2021-01-28,여주(548),-16.9,1.5,-3.6,-8.8,61,3.1,9.1,주의보, ,낮음
2021-01-28,용인(549),-14.4,1.9,-2.3,-7.4,51,2.8,7.4,주의보, ,낮음
2021-01-28,오산(550),-16.3,2.4,-2.7,-8.6,50,3,7.3,주의보, ,낮음
2021-01-28,평택(551),-16.8,2.4,-2.2,-7.6,59,4.2,10.1,X, ,낮음
2021-01-28,화천(555),-16.2,2.1,-4,-9.4,63,2.4,9.2,경보, ,낮음
2021-01-28,양구(556),-17.2,1.2,-4.7,-9.9,57,2.3,6.5,경보, ,낮음
2021-01-28,시흥(565),-17.7,1.7,-2.9,-8.8,58,4.5,10.2,X, ,낮음
2021-01-28,구리(569),-17.2,2.3,-2.7,-9.3,49,3.1,7.2,주의보, ,낮음
2021-01-28,화성(571),-15.8,3.1,-2.4,-8.4,52,2,4.4,X, ,낮음
2021-01-28,성남(572),-16.8,2,-2.2,-8.9,41,2.7,7.4,주의보, ,낮음
2021-01-28,과천(590),-17.6,2.3,-2.4,-8.9,52,3.3,8.1,주의보, ,낮음
2021-01-28,양주(598),-18.9,1.4,-4.6,-10.7,60,3.3,7.4,주의보, ,낮음
2021-01-28,단양(601),-15.3,4.4,-2.8,-8.3,63,2,6.6,주의보, ,낮음
2021-01-28,진천(602),-15.7,2.3,-2.8,-7.4,66,4.1,12.1,주의보, ,낮음
2021-01-28,괴산(603),-16,4.4,-3.4,-8,62,3.1,9.1,주의보, ,낮음
2021-01-28,옥천(604),-14.1,6.5,-2.4,-6.7,70,2.2,6.3,X, ,낮음
2021-01-28,홍북(608),-13.9,3.4,-2.5,-7.3,69,3.7,7.2,X, ,낮음
2021-01-28,공주(612),-14.7,3.3,-2,-6.9,63,2.3,6.1,X, ,낮음
2021-01-28,서천(614),-11.4,4.3,-0.9,-5.5,51,3,7.7,X, ,낮음
2021-01-28,논산(615),-12.8,5.2,-1.6,-5.3,67,3.7,9.8,X, ,낮음
2021-01-28,당진(616),-16.7,3.2,-2.6,-7.4,57,4.3,9.9,X, ,낮음
2021-01-28,청양(618),-11.4,1.9,-3.1,-7.1,69,1.2,3.5,주의보, ,낮음
2021-01-28,음성(619),-18.3,1.4,-4.2,-9.4,66,4.8,12.8,주의보, ,낮음
2021-01-28,증평(623),-15.6,2.6,-2.6,-7.2,65,3.2,8.7,X, ,낮음
2021-01-28,태안(627),-15,2.9,-1.9,-6.6,64,4.1,8.9,X, ,낮음
2021-01-28,예산(628),-14.1,3.3,-1.8,-6.5,58,3.8,8.7,X, ,낮음
2021-01-28,아산(634),-14.8,3.4,-2.1,-6.5,57,4.1,7.7,X, ,낮음
2021-01-28,계룡(636),-15.5,3.4,-3.2,-7.8,67,2.4,6.4,주의보, ,낮음
2021-01-28,연천청산(652),-16.3,1.6,-3.5,-9.7,56,2,5.2,주의보, ,낮음
2021-01-28,양양(670),-13.7,8.1,-0.3,-6.7,47,3.1,7.8,주의보, ,낮음
2021-01-28,무안(699),-12.5,7.7,0.8,-3.3,75,4.3,12.2,X, ,낮음
2021-01-28,무주(701),-14.8,6.5,-1.7,-6.8,62,3.2,8.8,주의보, ,낮음
2021-01-28,익산(702),-12.6,6.1,-1.1,-4.9,75,2.8,6.7,X, ,낮음
2021-01-28,진안(703),-16.3,4.2,-2.4,-8.3,67,3.2,7.1,주의보, ,낮음
2021-01-28,담양(706),-11.4,6.4,0,-4.8,79,3.1,8.6,X, ,낮음
2021-01-28,구례(709),-11.5,9.2,0.5,-4.4,75,2.2,5.9,X, ,낮음
2021-01-28,나주(710),-10.2,7,0.4,-3.5,80,3.6,9.3,X, ,낮음
2021-01-28,순천시(712),-10.4,10,1.6,-3.4,61,3.2,8.3,X, ,낮음
2021-01-28,광양읍(713),-10.1,10.3,1.6,-3.6,77,2.4,6.8,X, ,낮음
2021-01-28,장성(730),-10.5,7.2,-0.2,-3.9,76,2.7,6.3,X, ,낮음
2021-01-28,영암(731),-10.5,8.2,0.2,-3.5,82,2.7,7.7,X, ,낮음
2021-01-28,보성(732),-12.3,8.5,-0.5,-4.9,77,2.4,6.7,X, ,낮음
2021-01-28,완주(734),-12.4,6.5,-1,-5.2,72,3.3,9,X, ,낮음
2021-01-28,김제(737),-13.8,5,-0.9,-5.7,73,5.2,11.5,X, ,낮음
2021-01-28,화순(741),-12.3,6.4,-0.2,-4.5,70,3.9,10.2,X, ,낮음
2021-01-28,함평(754),-11.5,6.3,0.1,-4,81,4.1,9.9,X, ,낮음
2021-01-28,곡성(768),-12.1,8.3,-0.6,-5.4,69,2.4,7,X, ,낮음
2021-01-28,압해도(789),-10.7,8.1,1.4,-2.8,73,5.8,12.5,X, ,낮음
2021-01-28,영양(801),-14.5,6.7,-1.7,-7,61,3,7.6,주의보, ,낮음
2021-01-28,성주(810),-11.7,10.5,-0.2,-4.7,65,2.6,7.4,X, ,낮음
2021-01-28,고령(812),-11.6,10.7,0.8,-4.2,50,2.4,8.6,X, ,낮음
2021-01-28,청도(813),-12.3,10.4,0.8,-4.6,56,3.7,9.6,X, ,낮음
2021-01-28,예천(815),-15.5,6.3,-2.1,-6.8,55,2.7,8.6,주의보, ,낮음
2021-01-28,김천(822),-14.8,9.5,-1.5,-6.9,60,2.2,6.6,주의보, ,낮음
2021-01-28,군위(823),-14.3,8.8,-1.3,-6.3,63,3.1,12.4,주의보, ,낮음
2021-01-28,칠곡(825),-12.7,9.1,0.5,-4.6,61,3.2,10.6,X, ,낮음
2021-01-28,경산(827),-11,11.2,1.2,-4.3,53,2.6,7.6,X, ,낮음
2021-01-28,삼척(876),-12.7,10.2,0.4,-6,40,2.8,8.9,주의보, ,낮음
2021-01-28,속초(90),-15.5,8.1,-0.5,-7.6,34.4,3.4,7.9,주의보, ,낮음
2021-01-28,삼천포(907),-9.7,10,2.8,-2.5,52,4,10.1,X, ,낮음
2021-01-28,고성(918),-8.8,10.5,2.1,-2.5,56,3.6,9.6,X, ,낮음
2021-01-28,창녕(919),-10.2,10.8,1.8,-3.2,58,2.8,8.3,X, ,낮음
2021-01-28,함안(920),-11,11.2,0.9,-3.5,63,3.4,9.9,X, ,낮음
2021-01-28,북춘천(93),-16.8,0.1,-4.2,-9.8,62.9,2.8,10.2,경보, ,낮음
2021-01-28,하동(932),-11.1,10.5,1.8,-2.7,64,3.5,8.5,X, ,낮음
2021-01-28,철원(95),-18.7,1.2,-4.7,-11.2,62.3,2.4,6.6,경보, ,낮음
2021-01-28,동두천(98),-20.2,1.4,-3.8,-10.9,56.6,3.8,10.7,주의보, ,낮음
2021-01-28,파주(99),-19.2,0.6,-4.7,-10.9,60.9,3.5,9.5,주의보, ,낮음
2021-01-29,북강릉(104),-15.6,-1.4,-5.1,-8.4,21.3,3.8,7.1,주의보,주의,보통
2021-01-29,동해(106),-17,-0.6,-4.4,-7.6,20.1,4.9,8.8,주의보,주의,보통
2021-01-29,서울(108),-20.7,-4.9,-8.8,-11.6,40,3.5,7.3,주의보,주의,보통
2021-01-29,인천(112),-20.8,-5.8,-8.3,-10.8,39.1,4.4,9.8,주의보,주의,보통
2021-01-29,원주(114),-16.5,-3.6,-7.3,-10.8,32.3,2,4.2,주의보,주의,높음
2021-01-29,울릉도(115),-13.5,-2.8,-4.5,-6,73.6,2.8,6.5,X,관심,낮음
2021-01-29,수원(119),-18.8,-4.6,-8.1,-11,49.3,3.1,6.8,주의보,주의,보통
2021-01-29,영월(121),-17.6,-2.9,-7.6,-11.1,34.3,2.1,6.3,주의보,주의,높음
2021-01-29,충주(127),-18.6,-3.5,-8,-11.4,36.5,3.1,5.6,주의보,주의,높음
2021-01-29,서산(129),-16,-2.6,-6,-8,59,2.6,6.8,X, ,보통
2021-01-29,울진(130),-16.3,1.9,-4.2,-8.7,24.4,3.5,7.2,X,관심,보통
2021-01-29,청주(131),-15.6,-3.1,-6.6,-9.4,45.6,2.2,4.2,X,관심,보통
2021-01-29,대전(133),-14.8,-0.5,-6,-9.6,55.4,1.9,3.8,X, ,보통
2021-01-29,추풍령(135),-20.5,-3.6,-7.6,-10.7,46.6,5.4,10.5,X,관심,보통
2021-01-29,안동(136),-20,-1.8,-6.6,-10.7,28.9,4.6,9,주의보,주의,보통
2021-01-29,상주(137),-19.2,-2,-6.3,-9.7,39.5,4.1,7.7,X,관심,보통
2021-01-29,포항(138),-15.2,0.7,-3.7,-7.4,26.3,4.3,7.2,주의보,주의,보통
2021-01-29,군산(140),-14.3,-0.4,-4.4,-7.4,63.5,3.1,7.1,X, ,낮음
2021-01-29,대구(143),-16.4,-0.2,-4.4,-7.8,46.9,5.6,9.2,X,관심,보통
2021-01-29,전주(146),-13.5,-0.2,-4.5,-8.2,56.4,2.4,4.5,X, ,낮음
2021-01-29,울산(152),-14.2,0.2,-3.5,-7,28.6,3.3,5.7,주의보,주의,낮음
2021-01-29,창원(155),-14,2.2,-3.5,-7.1,29.6,2.4,5.4,X,관심,낮음
2021-01-29,광주(156),-11.5,0.4,-3.2,-6.4,63.8,1.6,3.2,X, ,낮음
2021-01-29,부산(159),-14.4,2.7,-2.6,-6.3,30.5,4.3,8.6,주의보,주의,낮음
2021-01-29,통영(162),-11.4,3.7,-1.4,-5.3,36.3,3.5,6.1,X,관심,낮음
2021-01-29,목포(165),-12.8,-0.3,-2.2,-4,69.6,5.9,11.4,X, ,낮음
2021-01-29,여수(168),-16.1,1.5,-2.5,-5.9,43,7.7,13.3,X,관심,낮음
2021-01-29,흑산도(169),-10.8,4.3,1,-2.3,66.6,8.3,16.7,X, ,낮음
2021-01-29,완도(170),-9.6,2.5,-0.7,-2.8,65.4,3.5,6.4,X, ,낮음
2021-01-29,고창(172),-16.2,-1.3,-5.3,-8.1,78.8,3.7,7.1,X, ,낮음
2021-01-29,제주(184),-6.6,5.3,2.5,0.3,58.4,5.2,9.3,X, ,낮음
2021-01-29,진주(192),-11.3,3,-2.3,-6,39.4,2.1,4.3,X, ,보통
2021-01-29,양평(202),-18,-3.6,-7.7,-10.9,40.1,2.6,6.4,주의보,주의,높음
2021-01-29,이천(203),-18.2,-3.2,-7.5,-11,37,2.4,4.3,주의보,주의,보통
2021-01-29,인제(211),-20.7,-4.3,-9.1,-12.4,39.4,2.5,5.7,경보,경고,높음
2021-01-29,홍천(212),-19,-4,-8.7,-12,37.8,2.3,4.7,경보,경고,높음
2021-01-29,태백(216),-22.9,-6.4,-10.5,-14.7,36.4,2.4,6.1,경보,경고,높음
2021-01-29,정선군(217),-23.4,-4.1,-9.1,-13.1,36.3,2.9,7.8,경보,경고,높음
2021-01-29,제천(221),-21.2,-4.6,-9.5,-12.7,43.5,3.2,6.3,주의보,주의,높음
2021-01-29,보은(226),-17,-3,-7.4,-10.1,55.5,2.7,4.9,주의보,주의,보통
2021-01-29,천안(232),-17.5,-3.6,-7.7,-11,53.5,2,4.4,주의보,주의,보통
2021-01-29,보령(235),-13.5,-0.7,-4.9,-7.3,59.4,2,4.4,X, ,보통
2021-01-29,부여(236),-13.4,-0.3,-5.2,-9.4,55.3,1.7,4.5,X,관심,보통
2021-01-29,금산(238),-16,-1.1,-6,-9.5,57,2.1,4.3,X,관심,보통
2021-01-29,세종(239),-16,-3,-6.7,-9.5,49.8,2.5,5.2,X, ,보통
2021-01-29,부안(243),-11.8,-1.1,-4.3,-7.1,77,1.4,3.8,X, ,낮음
2021-01-29,임실(244),-15.2,-1.9,-6.2,-9.4,65.9,1.8,4.1,주의보,주의,보통
2021-01-29,정읍(245),-13.6,-2,-5.5,-8.1,68.4,2,5.8,X, ,낮음
2021-01-29,남원(247),-13.5,-0.9,-5.3,-9.1,61.4,1.7,4.6,X,관심,보통
2021-01-29,장수(248),-18.3,-3.7,-7.7,-10.7,61.6,2.9,6.7,주의보,주의,높음
2021-01-29,영광군(252),-13.1,-1,-4.4,-7.5,72.8,2.2,5.7,X, ,낮음
2021-01-29,김해시(253),-15.4,2.1,-3.5,-7,33.3,4.1,7.6,X,관심,낮음
2021-01-29,순창군(254),-14,-1.4,-5.2,-8.1,67.8,2.2,5.7,X, ,보통
2021-01-29,양산시(257),-13.5,2,-2.2,-5.6,34.4,3.9,7.3,X,관심,낮음
2021-01-29,강진군(259),-11.9,1.7,-2.2,-4.8,68.8,3.8,6.9,X, ,낮음
2021-01-29,장흥(260),-12.3,1.3,-2.8,-5.6,66.8,4.2,7.4,X,관심,낮음
2021-01-29,해남(261),-11.6,1.1,-3.1,-6.1,75.3,2,5.6,X, ,낮음
2021-01-29,고흥(262),-12.3,1.7,-2.6,-5.3,59,3.6,6.1,X, ,낮음
2021-01-29,의령군(263),-13.2,4.3,-2.3,-6.3,35.3,3.2,6.9,X, ,보통
2021-01-29,함양군(264),-15.5,0.6,-4,-7.3,45.3,4.4,7.2,X, ,보통
2021-01-29,진도군ASOS(268),-10.2,2.9,-1.3,-4.5,77,4.3,8,X, ,낮음
2021-01-29,봉화(271),-18.7,-3.2,-8,-11.4,35.4,2.8,6.8,주의보,주의,높음
2021-01-29,영주(272),-22.8,-3.9,-7.6,-11.2,34.1,7.4,11,주의보,주의,높음
2021-01-29,문경(273),-19.7,-3.1,-7.3,-11,36.8,3.3,5.4,주의보,주의,보통
2021-01-29,청송군(276),-20.4,-2.2,-7.2,-11.4,28.6,5.1,9.6,주의보,주의,높음
2021-01-29,영덕(277),-19.1,-0.5,-4.9,-9.1,26.6,6.3,12.1,주의보,주의,보통
2021-01-29,의성(278),-17.6,-0.7,-5.9,-10.1,38.4,3.4,6,주의보,주의,높음
2021-01-29,구미(279),-13.9,-0.4,-4.5,-7.9,38.9,2.8,4.9,X,관심,보통
2021-01-29,영천(281),-18.2,-0.4,-5.1,-8.5,37.8,5.3,8.7,X,관심,보통
2021-01-29,경주시(283),-17.8,-0.1,-4.2,-7.7,30.3,5.5,9.8,X,관심,보통
2021-01-29,거창(284),-14.7,-0.1,-4.8,-8.2,41.9,2.8,5.9,X,관심,보통
2021-01-29,합천(285),-11.7,2.3,-2.9,-6.2,40.6,1.7,5,X, ,보통
2021-01-29,밀양(288),-12.5,1.4,-3.2,-6.7,31.5,2.7,5.5,X,관심,보통
2021-01-29,산청(289),-17.4,0.1,-3.8,-7.1,42.6,6.3,11.3,X, ,보통
2021-01-29,거제(294),-12,3.1,-1.2,-4.6,35.6,2.9,5.3,X, ,낮음
2021-01-29,남해(295),-12,2.9,-1.6,-4.7,43,2.8,6.8,X, ,낮음
2021-01-29,부천(433),-16.2,-4.2,-7.5,-10.5,,1.3,3.1,주의보,주의,보통
2021-01-29,안양(434),-20.5,-4.1,-7.2,-9.9,,3.7,9.8,주의보,주의,보통
2021-01-29,광명(437),-18.2,-4.1,-7.3,-10.3,,2.7,6.1,주의보,주의,보통
2021-01-29,군포(438),-19.2,-3.8,-7.8,-10.7,,2,5.9,주의보,주의,보통
2021-01-29,김포(441),-18.7,-4.4,-7.9,-11,,2.5,5.8,주의보,주의,보통
2021-01-29,하남(444),-16.1,-4.7,-8.7,-11,,1.2,2.5,주의보,주의,높음
2021-01-29,의왕(445),-20.1,-5.5,-9.2,-11.5,,1.9,4.4,주의보,주의,높음
2021-01-29,포천(504),-22.2,-5.5,-10.3,-14,46,2.6,5.5,주의보,주의,높음
2021-01-29,가평조종(505),-21.4,-5.5,-10.7,-13.8,44,2.2,4.6,주의보,주의,높음
2021-01-29,안성(516),-18.7,-3.5,-7.7,-10.4,47,3.2,6.9,X,관심,보통
2021-01-29,간성(517),-18.2,-1.8,-5.5,-9.3,23,3.3,6.4,주의보,주의,보통
2021-01-29,평창(526),-20.6,-4.8,-10.6,-16.4,40,1.7,4.5,경보,경고,높음
2021-01-29,의정부(532),-20.9,-5.6,-9.9,-13.3,44,1.9,4.5,주의보,주의,높음
2021-01-29,횡성(536),-19,-2.7,-8.3,-12.2,44,2.6,5.1,경보,경고,높음
2021-01-29,고양(540),-20.5,-4.5,-9.2,-12.2,40,2.7,6.3,주의보,주의,높음
2021-01-29,남양주(541),-18.8,-3.1,-7.8,-10.9,39,2.6,5.3,주의보,주의,높음
2021-01-29,안산(545),-17.1,-2.9,-8,-11.6,48,1.8,5.5,X,관심,보통
2021-01-29,경기광주(546),-19.7,-4.5,-9,-12.1,38,1.5,4,주의보,주의,보통
2021-01-29,여주(548),-19.9,-4,-8.5,-12,39,2.4,4.8,주의보,주의,높음
2021-01-29,용인(549),-17.2,-2.9,-7.4,-9.7,37,2.4,5.3,주의보,주의,높음
2021-01-29,오산(550),-20,-3.7,-7.8,-10.5,37,2.5,5.4,주의보,주의,보통
2021-01-29,평택(551),-18.4,-3.7,-7.2,-9.3,41,3.5,7.5,X,관심,보통
2021-01-29,화천(555),-20.9,-3.7,-9.9,-14.3,48,1.8,5,경보,경고,높음
2021-01-29,양구(556),-21.5,-4.6,-10,-14.8,37,1.9,5.1,경보,경고,높음
2021-01-29,시흥(565),-19.4,-4.4,-8.2,-10.8,45,3.3,9.2,X,관심,보통
2021-01-29,구리(569),-18.7,-4.5,-8.5,-11.5,33,2.2,5.2,주의보,주의,보통
2021-01-29,화성(571),-16.6,-4,-7.5,-9.8,39,1.7,4.6,X,관심,보통
2021-01-29,성남(572),-17.4,-4.2,-7.8,-10.7,31,1.8,4,주의보,주의,보통
2021-01-29,과천(590),-19.4,-4,-8.1,-10.6,43,2.5,6,주의보,주의,높음
2021-01-29,양주(598),-19.8,-5.9,-10.6,-15,44,1.9,4.5,주의보,주의,높음
2021-01-29,단양(601),-19.3,-3.5,-8.1,-11.7,40,1.9,4.7,주의보,주의,높음
2021-01-29,진천(602),-18.1,-3.5,-7.7,-10.6,49,2.9,7,주의보,주의,보통
2021-01-29,괴산(603),-18,-3.5,-8.1,-11.1,42,2.6,5.8,주의보,주의,높음
2021-01-29,옥천(604),-17.3,-1.7,-6.5,-9.6,54,2.1,4.9,X,관심,보통
2021-01-29,홍북(608),-15.2,-0.8,-6.4,-9.3,64,1.5,4.2,X, ,보통
2021-01-29,공주(612),-14.9,-2.7,-6.8,-10.5,57,1.8,4.5,X,관심,보통
2021-01-29,서천(614),-12.6,-1,-4.9,-7.2,54,1.9,4.6,X, ,낮음
2021-01-29,논산(615),-13.6,-0.3,-5.3,-9.2,57,2.3,6.4,X,관심,보통
2021-01-29,당진(616),-17.5,-4,-7.4,-9.4,59,3.3,6.9,X, ,보통
2021-01-29,청양(618),-12.5,-1.9,-7.2,-10.8,62,0.9,2.4,주의보,주의,보통
2021-01-29,음성(619),-20.6,-4,-9,-12.2,46,4.2,7.7,주의보,주의,높음
2021-01-29,증평(623),-17.5,-3.6,-7.5,-10,47,2.7,6.5,X,관심,보통
2021-01-29,태안(627),-15,-3.2,-5.9,-7.6,63,2.1,4.9,X, ,보통
2021-01-29,예산(628),-15.2,-2.6,-6.3,-8.2,58,2.2,5.9,X, ,보통
2021-01-29,아산(634),-16,-4,-6.6,-8.3,46,3.7,7.3,X, ,보통
2021-01-29,계룡(636),-17.3,-1.2,-7.5,-11.6,58,2.1,5.1,주의보,주의,높음
2021-01-29,연천청산(652),-18.6,-5,-9.6,-12.7,42,1.4,3.5,주의보,주의,높음
2021-01-29,양양(670),-20.4,-1.7,-5.9,-10.2,28,5.2,8.7,주의보,주의,보통
2021-01-29,무안(699),-12.6,0.8,-2.5,-4.4,77,4,9.3,X, ,낮음
2021-01-29,무주(701),-17.1,-1.8,-6.5,-9.8,51,2.9,6.6,주의보,주의,보통
2021-01-29,익산(702),-13.4,0.5,-4.5,-7.9,54,2.2,4.3,X, ,보통
2021-01-29,진안(703),-16.8,-2.9,-7.3,-11.3,63,2.1,4.7,주의보,주의,보통
2021-01-29,담양(706),-13.3,1,-4.1,-7.6,75,2.2,4.7,X, ,낮음
2021-01-29,구례(709),-13.7,1.4,-3.4,-7,56,2.8,5.5,X, ,보통
2021-01-29,나주(710),-11.2,0.2,-3.4,-6.2,81,2.7,7.4,X, ,낮음
2021-01-29,순천시(712),-13.3,1.8,-2.7,-6.2,44,3.8,7.8,X,관심,낮음
2021-01-29,광양읍(713),-12,2.6,-2.5,-6.2,56,2.5,5.4,X,관심,낮음
2021-01-29,장성(730),-13.3,0.5,-3.9,-6.8,74,2.4,5.1,X, ,낮음
2021-01-29,영암(731),-10.8,1.3,-3.2,-6.6,82,2.3,5.9,X, ,낮음
2021-01-29,보성(732),-15.3,0.5,-4.3,-7,72,3,5.8,X,관심,낮음
2021-01-29,완주(734),-13.6,0.8,-4.8,-9.2,55,2.4,6,X,관심,낮음
2021-01-29,김제(737),-14.1,-0.9,-4.8,-8.1,61,3.1,7.3,X, ,낮음
2021-01-29,화순(741),-14.1,0.1,-3.8,-6.7,63,4.2,8.8,X, ,낮음
2021-01-29,함평(754),-12,0.5,-3.3,-5.2,84,3.5,8.2,X, ,낮음
2021-01-29,곡성(768),-14.6,-0.7,-5.1,-8.2,58,2.9,5.9,X, ,보통
2021-01-29,압해도(789),-11.4,1.3,-1.5,-3.5,71,4.7,9.9,X, ,낮음
2021-01-29,영양(801),-19.8,-1.8,-6.6,-10.7,31,3.6,6.6,주의보,주의,높음
2021-01-29,성주(810),-14.9,-0.2,-4.7,-8.4,39,3.8,6.8,X,관심,보통
2021-01-29,고령(812),-12.8,2,-4.2,-8.6,38,1.8,4,X,관심,보통
2021-01-29,청도(813),-15.4,-0.5,-4.8,-8.2,36,4.4,9.2,X,관심,보통
2021-01-29,예천(815),-19.2,-1.2,-5.8,-9.8,26,3.1,6.3,주의보,주의,보통
2021-01-29,김천(822),-18.2,-2.2,-6.8,-10.2,46,2.9,5.8,주의보,주의,보통
2021-01-29,군위(823),-16.6,-1,-6.1,-9.6,41,3.3,6.3,주의보,주의,보통
2021-01-29,칠곡(825),-14.5,0.3,-4.2,-7.5,40,3.1,7,X,관심,보통
2021-01-29,경산(827),-15.4,-0.2,-4.2,-7.6,27,3.8,6.8,X,관심,보통
2021-01-29,삼척(876),-16.4,0.5,-4,-8.4,19,2.8,6.3,주의보,주의,보통
2021-01-29,속초(90),-17.1,-2.8,-6.4,-9.7,21.5,3.7,8,주의보,주의,보통
2021-01-29,삼천포(907),-10.6,3.7,-1.4,-5.2,37,2.9,6.9,X,주의,낮음
2021-01-29,고성(918),-12.5,3.2,-2.2,-5.5,36,3.4,7.9,X,주의,보통
2021-01-29,창녕(919),-14,1,-3.6,-6.7,40,3.6,7.2,X,관심,보통
2021-01-29,함안(920),-13.4,2.7,-3.5,-7.8,44,3.5,8.9,X, ,보통
2021-01-29,북춘천(93),-20.5,-4.4,-9.6,-15.6,40,2.3,6.5,경보,경고,높음
2021-01-29,하동(932),-11.1,3,-1.8,-4.8,45,3.9,8,X,관심,낮음
2021-01-29,철원(95),-21.3,-6.5,-11.1,-14.6,42.8,1.8,4.1,경보,경고,높음
2021-01-29,동두천(98),-22.3,-4.2,-9.9,-13.9,43,2.4,5.9,주의보,주의,높음
2021-01-29,파주(99),-19.7,-6,-10.8,-13.9,47.5,1.9,4.7,주의보,주의,높음
2021-01-30,북강릉(104),-10.6,6.8,0.4,-6.5,41.4,2,5.4,X, ,낮음
2021-01-30,동해(106),-9.8,7.2,1.8,-5.7,38.3,1.8,5.8,X, ,낮음
2021-01-30,서울(108),-12.9,5.2,-1.6,-8.1,60,2.5,4.8,X, ,낮음
